MoviesName,Stars_1,Stars_2,Stars_3,Stars_4,Votes,Genre_1,Genre_2,Genre_3,Gross,Certification,Popularity
Inferno,Tom Hank,Felicity Jones,Irrfan Khan,Ben Foster,"182,231",Action,Adventure,Crime,34.34,12A,"2,905"
47 Ronin,Keanu Reeve,Hiroyuki Sanada,Ko Shibasaki,Tadanobu Asano,"165,157",Action,Drama,Fantasy,38.36,12A,"2,937"
Keanu,Keegan-Michael Key,Jordan Peele,Tiffany Haddish,Method Man,"50,388",Action,Comedy,Crime,20.57,15,"2,943"
Deliver Us from Evil,Eric Ban,Edgar Ramírez,Olivia Munn,Chris Coy,"80,854",Action,Adventure,Crime,30.58,15,"2,944"
Hard Target,Jean-Claude Van Damme,Lance Henriksen,Yancy Butler,Chuck Pfarrer,"53,694",Action,Crime,Thriller,32.59,18,"2,995"
Shanghai Knights,Jackie Chan,Owen Wilson,Fann Wong,Aaron Taylor-Johnson,"109,354",Action,Adventure,Comedy,60.48,12A,"3,085"
Parker,Jason Statham,Jennifer Lopez,Michael Chiklis,Nick Nolte,"125,809",Action,Crime,Thriller,17.62,15,"3,107"
The Losers,Idris Elb,Zoe Saldana,Jeffrey Dean Morgan,Chris Evans,"104,584",Action,Adventure,Comedy,23.58,12A,"3,159"
Zathura: A Space Adventure,Josh Hutcherson,Jonah Bobo,Dax Shepard,Tim Robbins,"109,513",Action,Adventure,Comedy,29.26,PG,"3,177"
Moonraker,Roger Moore,Lois Chiles,Michael Lonsdale,Richard Kiel,"104,611",Action,Adventure,Sci-Fi,70.31,A,"3,272"
Cold Pursuit,Liam Neeson,Laura Dern,Micheál Neeson,Michael Eklund,"72,468",Action,Comedy,Crime,32.14,15,"3,300"
Taken 2,Liam Neeson,Famke Janssen,Maggie Grace,Leland Orser,"313,726",Action,Crime,Thriller,139.85,15,"3,321"
Walking Tall,Dwayne Johnson,Ashley Scott,Johnny Knoxville,Michael Bowen,"81,857",Action,Crime,nan,46.44,15,"3,344"
Copshop,Gerard Butle,Frank Grillo,Alexis Louder,Toby Huss,"34,537",Action,Thriller,nan,nan,15,"3,356"
War,Jet Li,Jason Statham,Nadine Velazquez,John Lone,"94,056",Action,Crime,Thriller,22.49,18,"3,464"
Hummingbird,Jason Statham,Agata Buzek,Vicky McClure,Benedict Wong,"74,415",Action,Crime,Drama,0.03,15,"3,474"
The Silencing,Nikolaj Coster-Waldau,Caleb Ellsworth-Clark,Josh Cruddas,Annabelle Wallis,"28,283",Action,Crime,Mystery,nan,15,"3,633"
Death Race 2000,David Carradine,Sylvester Stallone,Simone Griffeth,Mary Woronov,"29,229",Action,Comedy,Sci-Fi,8.00,nan,"3,790"
Jack the Giant Slayer,Nicholas Houl,Stanley Tucci,Ewan McGregor,Bill Nighy,"142,606",Action,Adventure,Fantasy,65.19,12A,"3,963"
Stuber,Dave Bauti,Kumail Nanjiani,Mira Sorvino,Natalie Morales,"49,504",Action,Comedy,Crime,22.37,15,"4,037"
Takers,Chris Brown,Hayden Christensen,Matt Dillon,Michael Ealy,"64,257",Action,Crime,Drama,57.74,12A,"4,141"
Jack Ryan: Shadow Recruit,Chris Pine,Kevin Costner,Keira Knightley,Kenneth Branagh,"134,999",Action,Drama,Thriller,50.58,12A,"4,214"
Tower Heist,Eddie Murphy,Ben Stiller,Casey Affleck,Alan Alda,"147,823",Action,Comedy,Crime,78.05,12A,"4,260"
Captain Underpants: The First Epic Movie,Kevin H,Thomas Middleditch,Ed Helms,Nick Kroll,"30,224",Animation,Action,Adventure,73.92,U,"4,304"
The Wall,Aaron Taylor-Johnson,John Cena,Laith Nakli,nan,"28,619",Action,Drama,Thriller,1.80,15,"4,350"
Rogue,Michael Vartan,Radha Mitchell,Sam Worthington,Caroline Brazier,"32,046",Action,Drama,Horror,0.01,15,"4,379"
Next,Nicolas Cage,Julianne Moore,Jessica Biel,Thomas Kretschmann,"162,394",Action,Sci-Fi,Thriller,18.21,12A,"4,540"
Resident Evil: Extinction,Milla Jovovich,Ali Larter,Oded Fehr,Iain Glen,"200,206",Action,Horror,Sci-Fi,50.65,15,"4,681"
Johnny English,Rowan Atkinson,John Malkovich,Natalie Imbruglia,Tasha de Vasconcelos,"166,636",Action,Adventure,Comedy,28.08,PG,"4,741"
Kung Pow: Enter the Fist,eve Oedekerk,Fei Lung,Leo Lee,Ling-Ling Hsieh,"47,363",Action,Comedy,nan,16.03,12,"4,806"
Feast,Navi Raw,Krista Allen,Balthazar Getty,Judah Friedlander,"32,854",Action,Comedy,Horror,0.05,18,nan
The Toxic Avenger,Andree Marand,Mitch Cohen,Jennifer Babtist,Cindy Manion,"30,049",Action,Comedy,Horror,nan,18,nan
The Outsider,Jared Leto,Tadanobu Asano,Kippei Shîna,Shioli Kutsuna,"27,529",Action,Crime,Drama,nan,18,nan
Outlander,Jim Caviezel,Sophia Myles,Ron Perlman,Jack Huston,"76,996",Action,Adventure,Sci-Fi,0.16,15,nan
The Devil's Own,Harrison Ford,Brad Pitt,Margaret Colin,Rubén Blades,"68,334",Action,Crime,Drama,42.87,15,nan
The Saint,Val Kilme,Elisabeth Shue,Rade Serbedzija,Valeriy Nikolaev,"70,507",Action,Adventure,Romance,61.36,12,nan
A.W.O.L.: Absent Without Leave,Jean-Claude Van Damme,Harrison Page,Deborah Rennard,Lisa Pelikan,"37,907",Action,Crime,Drama,24.08,18,nan
Eraser,Arnold Schwarzenegge,Vanessa Williams,James Caan,James Coburn,"114,861",Action,Crime,Thriller,101.30,15,nan
TMNT,Patrick Stew,Mako,Chris Evans,Sarah Michelle Gellar,"66,274",Animation,Action,Adventure,54.15,PG,nan
The Eagle,Channing Tatum,Jamie Bell,Donald Sutherland,István Göz,"72,011",Action,Adventure,Drama,19.49,12A,nan
Johnny English Strikes Again,Rowan Atkinson,Ben Miller,Olga Kurylenko,Emma Thompson,"77,687",Action,Adventure,Comedy,4.41,PG,nan
Astro Boy,Freddie Highmore,Nicolas Cage,Kristen Bell,Charlize Theron,"38,238",Animation,Action,Adventure,19.55,PG,nan
Destroyer,Nicole Kidman,Toby Kebbell,Tatiana Maslany,Sebastian Stan,"30,719",Action,Crime,Drama,1.53,15,nan
Rising Sun,ean Connery,Wesley Snipes,Harvey Keitel,Cary-Hiroyuki Tagawa,"47,192",Action,Crime,Drama,63.10,18,nan
After the Sunset,Pierce Brosnan,Salma Hayek,Woody Harrelson,Don Cheadle,"48,759",Action,Comedy,Crime,28.33,12A,nan
Loaded Weapon 1,Emilio Estevez,Samuel L. Jackson,Jon Lovitz,Tim Curry,"49,775",Action,Comedy,Crime,27.98,PG,nan
The November Man,Pierce Brosnan,Luke Bracey,Olga Kurylenko,Bill Smitrovich,"69,200",Action,Thriller,nan,24.98,15,nan
Pokémon: The First Movie,Veronica Taylo,Rachael Lillis,Eric Stuart,Rica Matsumoto,"44,396",Animation,Action,Adventure,85.74,PG,nan
The Boondock Saints II: All Saints Day,ean Patrick Flanery,Norman Reedus,Billy Connolly,Clifton Collins Jr.,"65,705",Action,Thriller,nan,10.27,18,nan
Last Knights,Clive Owen,Morgan Freeman,Aksel Hennie,Payman Maadi,"44,281",Action,Drama,History,nan,12A,nan
Money Talks,Charlie Sheen,Chris Tucker,Heather Locklear,Elise Neal,"30,403",Action,Comedy,Crime,41.07,18,nan
A Lonely Place to Die,Alec Newman,Ed Speleers,Melissa George,Kate Magowan,"30,028",Action,Adventure,Crime,nan,15,nan
Mr. Nice Guy,Jackie Chan,Richard Norton,Miki Lee,Karen McLymont,"27,966",Action,Adventure,Comedy,12.67,15,nan
The Warrior's Way,Jang Dong-Gun,Kate Bosworth,Geoffrey Rush,Danny Huston,"26,793",Action,Drama,Fantasy,5.66,15,nan
Ong Bak 2,Tony J,Sarunyu Wongkrachang,Sorapong Chatree,Primrata Dej-Udom,"31,312",Action,nan,nan,0.10,15,nan
The Legend of Tomiris,Ghassan Massoud,Aizhan Lighg,Eduardo Minett,Yerden Telemissov,"42,622",Action,Drama,History,nan,nan,nan
Dabangg,lman Khan,Sonakshi Sinha,Sonu Sood,Arbaaz Khan,"33,386",Action,Comedy,Crime,4.63,15,nan
San Andreas,Dwayne Johnson,Carla Gugino,Alexandra Daddario,Colton Haynes,"245,958",Action,Adventure,Thriller,155.19,12A,700
The Lost City,ndra Bullock,Channing Tatum,Daniel Radcliffe,Da'Vine Joy Randolph,"134,250",Action,Adventure,Comedy,105.34,12A,759
Mission: Impossible II,Tom Cruise,Dougray Scott,Thandiwe Newton,Ving Rhames,"352,712",Action,Adventure,Thriller,215.41,15,854
Snow White and the Huntsman,Kristen Stew,Chris Hemsworth,Charlize Theron,Sam Claflin,"295,036",Action,Adventure,Drama,155.33,12A,908
Justice League,Ben Affleck,Gal Gadot,Jason Momoa,Ezra Miller,"462,988",Action,Adventure,Fantasy,229.02,12A,966
Jack Reacher: Never Go Back,Tom Cruise,Cobie Smulders,Aldis Hodge,Robert Knepper,"165,184",Action,Crime,Drama,58.70,12A,975
Ambulance,Jake Gyllenhaal,Yahya Abdul-Mateen II,Eiza González,Garret Dillahunt,"82,894",Action,Crime,Drama,22.78,15,978
6 Underground,Ryan Reynold,Mélanie Laurent,Manuel Garcia-Rulfo,Ben Hardy,"185,401",Action,Thriller,nan,nan,15,"1,034"
Lou,Allison Janney,Jurnee Smollett,Logan Marshall-Green,Ridley Asha Bateman,"29,670",Action,Crime,Drama,nan,15,"1,223"
Day Shift,Jamie Foxx,Dave Franco,Natasha Liu Bordizzo,Meagan Good,"83,134",Action,Comedy,Fantasy,nan,18,"1,384"
Jurassic World: Fallen Kingdom,Chris P,Bryce Dallas Howard,Rafe Spall,Justice Smith,"327,261",Action,Adventure,Sci-Fi,417.72,12,"1,568"
Mortal Engines,Hera Hilm,Robert Sheehan,Hugo Weaving,Jihae,"130,878",Action,Adventure,Fantasy,15.95,12A,"1,610"
The Sentinel,Michael Dougl,Kiefer Sutherland,Kim Basinger,Eva Longoria,"50,866",Action,Crime,Thriller,36.28,12A,"1,645"
The Hitman's Wife's Bodyguard,Ryan Reynold,Samuel L. Jackson,Salma Hayek,Antonio Banderas,"99,571",Action,Comedy,Crime,nan,15,"1,714"
Blood Red Sky,Peri Baumeiste,Carl Anton Koch,Alexander Scheer,Kais Setti,"51,502",Action,Adventure,Drama,nan,18,"1,836"
Lifeforce,eve Railsback,Mathilda May,Peter Firth,Frank Finlay,"27,424",Action,Horror,Mystery,11.60,18,"1,859"
I Am Number Four,Alex Pettyfe,Timothy Olyphant,Dianna Agron,Teresa Palmer,"241,812",Action,Adventure,Sci-Fi,55.10,12A,"1,914"
Lightyear,Chris Evan,Keke Palmer,Peter Sohn,Taika Waititi,"113,872",Animation,Action,Adventure,118.31,PG,"1,933"
Superman Returns,Brandon Routh,Kevin Spacey,Kate Bosworth,James Marsden,"287,184",Action,Adventure,Sci-Fi,200.08,12A,"1,945"
RoboCop,Joel Kinnaman,Gary Oldman,Michael Keaton,Abbie Cornish,"233,488",Action,Crime,Sci-Fi,58.61,12A,"1,976"
Rampage,Dwayne Johnson,Naomie Harris,Malin Akerman,Jeffrey Dean Morgan,"175,513",Action,Adventure,Sci-Fi,101.03,12A,"2,075"
Code 8,Kari Matche,Robbie Amell,Penny Eizenga,Lawrence Bayne,"41,937",Action,Crime,Drama,nan,15,"2,255"
The Expendables 3,ylvester Stallone,Jason Statham,Jet Li,Antonio Banderas,"187,680",Action,Adventure,Thriller,39.32,12A,"2,300"
Crawl,Kaya Scodelario,Barry Pepper,Morfydd Clark,Ross Anderson,"88,390",Action,Adventure,Horror,39.01,15,"2,378"
Die Another Day,Pierce Brosnan,Halle Berry,Rosamund Pike,Toby Stephens,"223,527",Action,Adventure,Thriller,160.94,12A,"2,430"
Rambo: Last Blood,ylvester Stallone,Paz Vega,Sergio Peris-Mencheta,Adriana Barraza,"103,206",Action,Crime,Thriller,44.82,18,"2,564"
Push,Camilla Belle,Dakota Fanning,Chris Evans,Colin Ford,"113,588",Action,Sci-Fi,Thriller,31.81,12A,"2,590"
Mile 22,Mark Wahlberg,Lauren Cohan,Iko Uwais,John Malkovich,"83,220",Action,Thriller,nan,36.11,18,"2,685"
Jumper,Hayden Christensen,Samuel L. Jackson,Jamie Bell,Rachel Bilson,"313,692",Action,Adventure,Sci-Fi,80.17,12A,"2,722"
Days of Thunder,Tom Cruise,Nicole Kidman,Robert Duvall,Randy Quaid,"92,348",Action,Drama,Sport,82.67,12,"2,737"
The Sorcerer's Apprentice,Nicolas Cage,Jay Baruchel,Alfred Molina,Teresa Palmer,"165,857",Action,Adventure,Family,63.15,PG,"2,989"
Dora and the Lost City of Gold,Isabela Merced,Eugenio Derbez,Michael Peña,Eva Longoria,"32,284",Action,Adventure,Comedy,60.48,PG,"3,026"
The Huntsman: Winter's War,Chris Hemsworth,Jessica Chastain,Charlize Theron,Emily Blunt,"114,153",Action,Adventure,Drama,48.39,12A,"3,101"
Resident Evil: Apocalypse,Milla Jovovich,Sienna Guillory,Eric Mabius,Oded Fehr,"204,441",Action,Horror,Sci-Fi,51.20,15,"3,148"
The Protégé,Michael Keaton,Maggie Q,Samuel L. Jackson,David Rintoul,"34,888",Action,Thriller,nan,nan,15,"3,324"
Mystery Men,Ben Stille,Janeane Garofalo,William H. Macy,Hank Azaria,"68,795",Action,Comedy,Fantasy,29.76,PG,"3,392"
The Postman,Kevin Costne,Will Patton,Larenz Tate,Olivia Williams,"75,948",Action,Adventure,Drama,17.63,15,"3,414"
Blitz,Jason Statham,Paddy Considine,Aidan Gillen,Zawe Ashton,"88,887",Action,Crime,Thriller,nan,18,"3,419"
The Girl in the Spider's Web,Claire Foy,Beau Gadsdon,Sverrir Gudnason,LaKeith Stanfield,"49,474",Action,Crime,Drama,14.84,15,"3,425"
Krull,Ken Marshall,Lysette Anthony,Freddie Jones,Francesca Annis,"34,839",Action,Adventure,Fantasy,16.52,PG,"3,686"
Deep Rising,Treat William,Famke Janssen,Anthony Heald,Kevin J. O'Connor,"38,872",Action,Adventure,Horror,11.20,15,"3,739"
Universal Soldier,Jean-Claude Van Damme,Dolph Lundgren,Ally Walker,Ed O'Ross,"92,881",Action,Sci-Fi,nan,36.30,18,"3,865"
Crank 2: High Voltage,Jason Statham,Amy Smart,Clifton Collins Jr.,Dwight Yoakam,"154,085",Action,Crime,Thriller,13.63,18,"3,880"
Hansel & Gretel: Witch Hunters,Jeremy Renne,Gemma Arterton,Peter Stormare,Famke Janssen,"211,213",Action,Fantasy,Horror,55.70,15,"3,935"
John Carpenter's Vampires,James Wood,Daniel Baldwin,Sheryl Lee,Thomas Ian Griffith,"61,407",Action,Horror,Thriller,20.24,18,"3,977"
Never Say Never Again,ean Connery,Kim Basinger,Klaus Maria Brandauer,Max von Sydow,"70,223",Action,Adventure,Thriller,55.50,12,"4,104"
The Karate Kid Part II,Pat Mori,Ralph Macchio,Pat E. Johnson,Bruce Malmuth,"94,108",Action,Family,Sport,115.10,PG,"4,322"
Hit and Run,Dax Shepard,Kristen Bell,Bradley Cooper,Kristin Chenoweth,"36,836",Action,Adventure,Comedy,13.75,15,"4,442"
Broken Arrow,John Travol,Christian Slater,Samantha Mathis,Delroy Lindo,"101,996",Action,Adventure,Thriller,70.77,15,"4,496"
The Promise,Oscar Isaac,Charlotte Le Bon,Christian Bale,Daniel Giménez Cacho,"177,222",Action,Adventure,Drama,nan,12A,"4,896"
The Collection,Josh Stew,Emma Fitzpatrick,Christopher McDonald,Randall Archer,"51,835",Action,Adventure,Horror,12.84,18,nan
Windtalkers,Nicolas Cage,Adam Beach,Peter Stormare,Noah Emmerich,"71,267",Action,Drama,War,40.91,15,nan
Ride Along,Ice Cube,Kevin Hart,Tika Sumpter,John Leguizamo,"118,397",Action,Comedy,Crime,134.94,12A,nan
Sky Captain and the World of Tomorrow,Gwyneth Paltrow,Jude Law,Angelina Jolie,Giovanni Ribisi,"86,151",Action,Adventure,Mystery,37.76,PG,nan
American Ultra,Jesse Eisenberg,Kristen Stewart,Connie Britton,John Leguizamo,"93,829",Action,Comedy,nan,14.43,15,nan
Red State,Michael Park,Melissa Leo,John Goodman,Michael Angarano,"65,771",Action,Crime,Horror,1.10,18,nan
Red Heat,Arnold Schwarzenegge,Jim Belushi,Peter Boyle,Ed O'Ross,"73,327",Action,Comedy,Crime,34.99,18,nan
Point of No Return,Bridget Fond,Gabriel Byrne,Dermot Mulroney,Miguel Ferrer,"29,225",Action,Crime,Drama,30.04,18,nan
Heist,Robert De Niro,Jeffrey Dean Morgan,Dave Bautista,Kate Bosworth,"31,546",Action,Crime,Drama,nan,15,nan
Sphere,Dustin Hoffman,Sharon Stone,Samuel L. Jackson,Peter Coyote,"109,192",Action,Mystery,Sci-Fi,37.02,12,nan
Romeo Must Die,Jet Li,Aaliyah,Isaiah Washington,Russell Wong,"72,039",Action,Crime,Thriller,55.97,15,nan
Solomon Kane,James Purefoy,Max von Sydow,Rachel Hurd-Wood,Pete Postlethwaite,"74,862",Action,Adventure,Fantasy,nan,15,nan
Broken City,Mark Wahlberg,Russell Crowe,Catherine Zeta-Jones,Jeffrey Wright,"82,107",Action,Crime,Drama,19.70,15,nan
Flight of the Phoenix,Dennis Quaid,Miranda Otto,Giovanni Ribisi,Tyrese Gibson,"55,575",Action,Adventure,Drama,21.01,12A,nan
Hotel Artemis,Jodie Foste,Sofia Boutella,Dave Bautista,Sterling K. Brown,"55,617",Action,Crime,Drama,6.71,15,nan
30 Minutes or Less,Jesse Eisenberg,Danny McBride,Nick Swardson,Aziz Ansari,"104,078",Action,Comedy,Crime,37.05,15,nan
Big Stan,Rob Schneide,David Carradine,Sally Kirkland,Jennifer Morrison,"45,873",Action,Comedy,nan,nan,15,nan
The Jewel of the Nile,Michael Dougl,Kathleen Turner,Danny DeVito,Spyros Fokas,"59,827",Action,Adventure,Comedy,75.97,PG,nan
Hobo with a Shotgun,Rutger Haue,Pasha Ebrahimi,Robb Wells,Brian Downey,"47,483",Action,Comedy,Horror,0.70,18,nan
Ironclad,Paul Giamatti,Jason Flemyng,Brian Cox,James Purefoy,"42,871",Action,Drama,History,nan,15,nan
Undisputed,Wesley Snipe,Ving Rhames,Peter Falk,Michael Rooker,"33,403",Action,Crime,Drama,12.76,15,nan
Conquest of the Planet of the Apes,Roddy McDowall,Don Murray,Ricardo Montalban,Natalie Trundy,"34,076",Action,Sci-Fi,nan,9.81,U,nan
"Tomorrow, When the War Began",Caitlin Stasey,Rachel Hurd-Wood,Lincoln Lewis,Deniz Akdeniz,"31,565",Action,Adventure,Drama,nan,12A,nan
Mercury Rising,Bruce Willi,Miko Hughes,Alec Baldwin,Chi McBride,"76,073",Action,Crime,Drama,32.94,15,nan
Gringo,Joel Edgerton,Charlize Theron,David Oyelowo,Thandiwe Newton,"31,235",Action,Comedy,Crime,4.97,15,nan
Murder at 1600,Wesley Snipe,Diane Lane,Daniel Benzali,Dennis Miller,"31,906",Action,Crime,Drama,25.83,R,nan
The Replacement Killers,Chow Yun-F,Mira Sorvino,Michael Rooker,Kenneth Tsang,"29,805",Action,Crime,Thriller,18.97,18,nan
15 Minutes,Robert De Niro,Edward Burns,Kelsey Grammer,Avery Brooks,"51,156",Action,Crime,Drama,24.40,18,nan
Welcome to the Punch,James McAvoy,Mark Strong,Andrea Riseborough,Peter Mullan,"34,012",Action,Crime,Thriller,0.01,15,nan
The Lovebirds,Issa Rae,Kumail Nanjiani,Paul Sparks,Anna Camp,"26,914",Action,Comedy,Crime,nan,15,nan
Justice,Nicolas Cage,January Jones,Guy Pearce,Harold Perrineau,"47,125",Action,Crime,Drama,0.04,15,nan
Chennai Express,Deepika Padukone,Shah Rukh Khan,Sathyaraj,Nikitin Dheer,"58,330",Action,Comedy,Drama,5.31,12A,nan
Antitrust,Ryan Phillippe,Tim Robbins,Rachael Leigh Cook,Claire Forlani,"29,801",Action,Crime,Drama,10.97,12,nan
Thunivu,Ajith Kum,Manju Warrier,Samuthirakani,John Kokken,"27,542",Action,Crime,Thriller,nan,nan,nan
Sooryavanshi,Akshay Kum,Katrina Kaif,Ajay Devgn,Ranveer Singh,"77,919",Action,Crime,Thriller,nan,12A,nan
2.0,Rajinikanth,Akshay Kumar,Amy Jackson,Adil Hussain,"25,668",Action,Sci-Fi,Thriller,5.57,12A,nan
Shazam! Fury of the Gods,Zachary Levi,Asher Angel,Jack Dylan Grazer,Rachel Zegler,"76,582",Action,Adventure,Comedy,nan,12A,19
The Fast and the Furious: Tokyo Drift,Lucas Black,Zachery Ty Bryan,Shad Moss,Damien Marzette,"283,184",Action,Crime,Thriller,62.51,12A,124
Mortal Kombat,Lewis Tan,Jessica McNamee,Josh Lawson,Joe Taslim,"180,918",Action,Adventure,Fantasy,42.20,15,310
Birds of Prey,Margot Robbie,Rosie Perez,Mary Elizabeth Winstead,Jurnee Smollett,"249,401",Action,Comedy,Crime,84.16,15,930
Murder Mystery,Adam Sandle,Jennifer Aniston,Luke Evans,Terence Stamp,"155,457",Action,Comedy,Crime,nan,12,941
Exodus: Gods and Kings,Christian Bale,Joel Edgerton,Ben Kingsley,Sigourney Weaver,"172,866",Action,Adventure,Drama,65.01,12A,"1,205"
Van Helsing,Hugh Jackman,Kate Beckinsale,Richard Roxburgh,Shuler Hensley,"274,424",Action,Adventure,Fantasy,120.18,12A,"1,290"
Godzilla: King of the Monsters,Kyle Chandle,Vera Farmiga,Millie Bobby Brown,Ken Watanabe,"190,502",Action,Adventure,Fantasy,110.50,12A,"1,512"
S.W.A.T.,muel L. Jackson,Colin Farrell,Michelle Rodriguez,LL Cool J,"150,871",Action,Adventure,Crime,116.93,12A,"1,530"
Immortals,Henry Cavill,Mickey Rourke,John Hurt,Stephen Dorff,"171,997",Action,Drama,Fantasy,83.50,15,"1,850"
Sucker Punch,Emily Browning,Vanessa Hudgens,Abbie Cornish,Jena Malone,"246,578",Action,Adventure,Fantasy,36.39,12A,"2,071"
Gunpowder Milkshake,Karen Gillan,Lena Headey,Carla Gugino,Michelle Yeoh,"47,702",Action,Crime,Thriller,nan,15,"2,122"
Speed Racer,Emile Hirsch,Matthew Fox,Christina Ricci,Nicholas Elia,"76,103",Action,Adventure,Comedy,43.95,PG,"2,144"
Hercules,Dwayne Johnson,John Hurt,Ian McShane,Joseph Fiennes,"160,166",Action,Adventure,Fantasy,72.69,12A,"2,228"
Unhinged,Russell Crowe,Caren Pistorius,Gabriel Bateman,Jimmi Simpson,"72,267",Action,Thriller,nan,20.83,15,"2,502"
Those Who Wish Me Dead,Angelina Jolie,Nicholas Hoult,Finn Little,Jon Bernthal,"65,637",Action,Drama,Thriller,nan,15,"2,565"
Miami Vice,Colin Farrell,Jamie Foxx,Gong Li,Naomie Harris,"120,247",Action,Adventure,Crime,63.45,15,"2,618"
Don't Breathe 2,ephen Lang,Madelyn Grace,Brendan Sexton III,Adam Young,"63,043",Action,Crime,Horror,32.64,18,"2,968"
The Tourist,Johnny Depp,Angelina Jolie,Paul Bettany,Timothy Dalton,"249,096",Action,Thriller,nan,67.63,12A,"3,052"
Dante's Peak,Pierce Brosnan,Linda Hamilton,Jamie Renée Smith,Jeremy Foley,"94,297",Action,Adventure,Thriller,67.13,12,"3,064"
The Time Machine,Guy Pearce,Yancey Arias,Mark Addy,Phyllida Law,"127,049",Action,Adventure,Sci-Fi,56.68,PG,"3,108"
The Spy Who Dumped Me,Justin Theroux,Kate McKinnon,Blanka Györfi-Tóth,Mila Kunis,"80,082",Action,Adventure,Comedy,33.56,15,"3,152"
Taken 3,Liam Neeson,Forest Whitaker,Maggie Grace,Famke Janssen,"197,915",Action,Crime,Thriller,89.26,12A,"3,339"
Project Power,Jamie Foxx,Joseph Gordon-Levitt,Dominique Fishback,Rodrigo Santoro,"92,992",Action,Crime,Sci-Fi,nan,15,"3,459"
Sahara,Matthew McConaughey,Penélope Cruz,Steve Zahn,Mark Aspinall,"100,435",Action,Adventure,Comedy,68.67,12A,"3,716"
Cowboys & Aliens,Daniel Craig,Harrison Ford,Olivia Wilde,Abigail Spencer,"226,061",Action,Drama,Sci-Fi,100.24,12A,"3,897"
G.I. Jane,Demi Moore,Viggo Mortensen,Anne Bancroft,Jason Beghe,"84,148",Action,Drama,War,48.17,15,"4,211"
Transporter 3,Jason Statham,Robert Knepper,Natalya Rudakova,François Berléand,"171,467",Action,Adventure,Thriller,31.72,15,"4,481"
The Purge: Election Year,Frank Grillo,Elizabeth Mitchell,Mykelti Williamson,J.J. Soria,"105,107",Action,Horror,Sci-Fi,79.21,15,"4,819"
Beneath the Planet of the Apes,James Franciscu,Kim Hunter,Maurice Evans,Linda Harrison,"48,860",Action,Adventure,Sci-Fi,19.00,U,"4,926"
CHIPS,Michael Peñ,Dax Shepard,Vincent D'Onofrio,Rosa Salazar,"49,493",Action,Comedy,Crime,18.60,15,"4,963"
Honest Thief,Liam Neeson,Kate Walsh,Jai Courtney,Jeffrey Donovan,"53,806",Action,Thriller,nan,14.16,15,"4,997"
The Lego Ninjago Movie,Jackie Chan,Dave Franco,Fred Armisen,Kumail Nanjiani,"27,914",Animation,Action,Adventure,59.28,U,nan
Teenage Mutant Ninja Turtles II: The Secret of the Ooze,Paige Turco,David Warner,Michelan Sisti,Leif Tilden,"57,912",Action,Adventure,Comedy,78.66,nan,nan
The Net,ndra Bullock,Jeremy Northam,Dennis Miller,Diane Baker,"70,802",Action,Crime,Drama,50.73,12,nan
Shaft,muel L. Jackson,Vanessa Williams,Christian Bale,Jeffrey Wright,"78,759",Action,Crime,Thriller,70.33,18,nan
A Man Apart,Vin Diesel,Timothy Olyphant,Larenz Tate,Geno Silva,"48,473",Action,Crime,Drama,26.18,18,nan
Valhalla Rising,Mads Mikkelsen,Maarten Stevenson,Alexander Morton,Stewart Porter,"62,086",Action,Adventure,Drama,0.02,15,nan
Captive State,John Goodman,Ashton Sanders,Jonathan Majors,Vera Farmiga,"55,799",Action,Horror,Sci-Fi,5.96,12A,nan
